5.1.02.03.02.0174;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Pemancar-Unit Pemancar MF+HF
5.1.02.03.02.0175;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Pemancar-Peralatan Antena Pemancar MF+HF
5.1.02.03.02.0176;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Pemancar-Peralatan Penerima
5.1.02.03.02.0177;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Pemancar-Peralatan Pemancar dan Penerima LF
5.1.02.03.02.0178;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Pemancar-Peralatan Pemancar dan Penerima MF
5.1.02.03.02.0179;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Pemancar-Peralatan Pemancar dan Penerima HF
5.1.02.03.02.0180;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Pemancar-Peralatan Pemancar dan Penerima MF+HF
5.1.02.03.02.0181;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Pemancar-Peralatan Pemancar dan Penerima VHF
5.1.02.03.02.0182;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Pemancar-Peralatan Pemancar dan Penerima UHF
5.1.02.03.02.0183;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Pemancar-Peralatan Pemancar dan Penerima SHF
5.1.02.03.02.0184;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Pemancar-Peralatan Antena Pemancar dan Penerima LF
5.1.02.03.02.0185;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Pemancar-Peralatan Antena Pemancar dan Penerima MF
5.1.02.03.02.0186;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Pemancar-Peralatan Antena Pemancar dan Penerima HF
5.1.02.03.02.0187;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Pemancar-Peralatan Antena Pemancar dan Penerima MF+HF
5.1.02.03.02.0188;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Pemancar-Peralatan Antena Pemancar dan Penerima VHF
5.1.02.03.02.0189;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Pemancar-Peralatan Antena Pemancar dan Penerima UHF
5.1.02.03.02.0190;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Pemancar-Peralatan Antena Pemancar dan Penerima SHF
5.1.02.03.02.0191;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Pemancar-Peralatan Penerima Cuaca Citra Satelit Resolusi Rendah
5.1.02.03.02.0192;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Pemancar-Peralatan Penerima Cuaca Citra Satelit Resolusi Tinggi
5.1.02.03.02.0193;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Pemancar-Peralatan Penerima dan Pengirim Gambar ke Permukaan
5.1.02.03.02.0194;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Pemancar-Peralatan Perlengkapan Radio
5.1.02.03.02.0195;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Pemancar-Sumber Tenaga
5.1.02.03.02.0196;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Pemancar-Peralatan Pemancar Lainnya
5.1.02.03.02.0197;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Komunikasi Navigasi-Peralatan Komunikasi Navigasi Instrumen Landing System
5.1.02.03.02.0198;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Komunikasi Navigasi-Very High Frequence Omni Range (VOR)
5.1.02.03.02.0199;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Komunikasi Navigasi-Distance Measuring Equipment (DME)
5.1.02.03.02.0200;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Komunikasi Navigasi-Radar
5.1.02.03.02.0201;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Komunikasi Navigasi-Alat Pengatur Telekomunikasi
5.1.02.03.02.0202;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Komunikasi Navigasi-Peralatan Komunikasi untuk Dokumentasi
5.1.02.03.02.0203;Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Peralatan Komunikasi Navigasi-Peralatan Komunikasi Navigasi Lainnya
5.1.02.03.02.0204;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Umum
5.1.02.03.02.0205;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Gigi
5.1.02.03.02.0206;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Keluarga Berencana
5.1.02.03.02.0207;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Bedah
5.1.02.03.02.0208;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kesehatan Kebidanan dan Penyakit Kandungan
5.1.02.03.02.0209;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran THT
5.1.02.03.02.0210;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Mata
5.1.02.03.02.0211;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Bagian Penyakit Dalam
5.1.02.03.02.0212;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Kamar Jenazah/Mortuary
5.1.02.03.02.0213;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Anak
5.1.02.03.02.0214;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Poliklinik
5.1.02.03.02.0215;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kesehatan Rehabilitasi Medis
5.1.02.03.02.0216;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Neurologi (Saraf)
5.1.02.03.02.0217;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Jantung
5.1.02.03.02.0218;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Radiodiagnostic
5.1.02.03.02.0219;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Patalogi Anatomy
5.1.02.03.02.0220;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Transfusi Darah
5.1.02.03.02.0221;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Radioterapi
5.1.02.03.02.0222;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Nuklir
5.1.02.03.02.0223;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Kulit dan Kelamin
5.1.02.03.02.0224;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Gawat Darurat
5.1.02.03.02.0225;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Jiwa
5.1.02.03.02.0226;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Bedah Ortopedi
5.1.02.03.02.0227;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran ICU
5.1.02.03.02.0228;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran ICCU
5.1.02.03.02.0229;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Bedah Jantung
5.1.02.03.02.0230;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Traditional Medicine
5.1.02.03.02.0231;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Anestesi
5.1.02.03.02.0232;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Lainnya
5.1.02.03.02.0233;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kesehatan Umum-Alat Kesehatan Matra Laut
5.1.02.03.02.0234;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kesehatan Umum-Alat Kesehatan Matra Udara
5.1.02.03.02.0235;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kesehatan Umum-Alat Kesehatan Kepolisian
5.1.02.03.02.0236;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kesehatan Umum-Alat Kesehatan Olahraga
5.1.02.03.02.0237;Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kesehatan Umum-Alat Kesehatan Umum Lainnya
5.1.02.03.02.0238;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Kimia Air Teknik Penyehatan
5.1.02.03.02.0239;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Mikro Biologi Teknik Penyehatan
5.1.02.03.02.0240;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Hidrokimia
5.1.02.03.02.0241;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Model Hidrolika
5.1.02.03.02.0242;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Batuan/Geologi
5.1.02.03.02.0243;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Bahan Bangunan Konstruksi
5.1.02.03.02.0244;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Aspal, Cat, dan Kimia
5.1.02.03.02.0245;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Mekanika Tanah dan Batuan
5.1.02.03.02.0246;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Cocok Tanam
5.1.02.03.02.0247;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Logam, Mesin, dan Listrik
5.1.02.03.02.0248;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Umum
5.1.02.03.02.0249;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Mikrobiologi
5.1.02.03.02.0250;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Kimia
5.1.02.03.02.0251;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Patologi
5.1.02.03.02.0252;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Immunologi
5.1.02.03.02.0253;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Hematologi
5.1.02.03.02.0254;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Film
5.1.02.03.02.0255;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Makanan
5.1.02.03.02.0256;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Farmasi
5.1.02.03.02.0257;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Fisika
5.1.02.03.02.0258;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Hidrodinamika
5.1.02.03.02.0259;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Klimatologi
5.1.02.03.02.0260;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Proses Peleburan
5.1.02.03.02.0261;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Pasir
5.1.02.03.02.0262;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Proses Pembuatan Cekatan
5.1.02.03.02.0263;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Pembuatan Pola
5.1.02.03.02.0264;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Metalografi
5.1.02.03.02.0265;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Proses Pengelasan
5.1.02.03.02.0266;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Uji Proses Pengelasan
5.1.02.03.02.0267;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Proses Pembuatan Logam
5.1.02.03.02.0268;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Metrologi
5.1.02.03.02.0269;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Pelapisan Logam
5.1.02.03.02.0270;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Proses Pengolahan Panas
5.1.02.03.02.0271;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Proses Teknologi Tekstil
5.1.02.03.02.0272;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Uji Tekstil
5.1.02.03.02.0273;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Proses Teknologi Keramik
5.1.02.03.02.0274;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Proses Teknologi Kulit, Karet, dan Plastik
5.1.02.03.02.0275;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Uji Kulit, Karet, dan Plastik
5.1.02.03.02.0276;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Uji Keramik
5.1.02.03.02.0277;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Proses Teknologi Selulosa
5.1.02.03.02.0278;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Pertanian
5.1.02.03.02.0279;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Elektronika dan Daya
5.1.02.03.02.0280;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Energi Surya
5.1.02.03.02.0281;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Konversi Batubara dan Biomas
5.1.02.03.02.0282;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Oseanografi
5.1.02.03.02.0283;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Lingkungan Perairan
5.1.02.03.02.0284;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Biologi Perairan
5.1.02.03.02.0285;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Biologi
5.1.02.03.02.0286;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Geofisika
5.1.02.03.02.0287;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Tambang
5.1.02.03.02.0288;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Proses/Teknik Kimia
5.1.02.03.02.0289;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Proses Industri
5.1.02.03.02.0290;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Kesehatan Kerja
5.1.02.03.02.0291;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Laboratorium Kearsipan
5.1.02.03.02.0292;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Laboratorium Hematologi dan Urinalisis
5.1.02.03.02.0293;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Lain
5.1.02.03.02.0294;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Hermodinamika Motor dan Sistem Propulasi
5.1.02.03.02.0295;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Pendidikan
5.1.02.03.02.0296;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Teknologi Proses Enzim
5.1.02.03.02.0297;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Teknik Pantai
5.1.02.03.02.0298;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Sumber Daya dan Energi
5.1.02.03.02.0299;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Laboratorium Populasi
5.1.02.03.02.0300;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Alat Pengukur Gelombang
5.1.02.03.02.0301;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium-Unit Alat Laboratorium Lainnya
5.1.02.03.02.0302;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium Kimia Nuklir-Analytical Instrument
5.1.02.03.02.0303;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium Kimia Nuklir-Instrument Probe/Sensor
5.1.02.03.02.0304;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium Kimia Nuklir-General Laboratory Tool
5.1.02.03.02.0305;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium Kimia Nuklir-Glassware Plastic/Utensils
5.1.02.03.02.0306;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium Kimia Nuklir-Laboratory Safety Equipment
5.1.02.03.02.0307;Belanja Pemeliharaan Alat Laboratorium-Unit Alat Laboratorium Kimia Nuklir-Unit Alat Laboratorium Kimia Nuklir Lainnya
5.1.02.03.02.0308;Belanja Pemeliharaan Alat Laboratorium-Alat Peraga Praktik Sekolah-Alat Peraga Praktik Sekolah Bidang Studi:Bahasa Indonesia
5.1.02.03.02.0309;Belanja Pemeliharaan Alat Laboratorium-Alat Peraga Praktik Sekolah-Alat Peraga Praktik Sekolah Bidang Studi:Matematika
5.1.02.03.02.0310;Belanja Pemeliharaan Alat Laboratorium-Alat Peraga Praktik Sekolah-Alat Peraga Praktik Sekolah Bidang Studi:IPA Dasar
5.1.02.03.02.0311;Belanja Pemeliharaan Alat Laboratorium-Alat Peraga Praktik Sekolah-Alat Peraga Praktik Sekolah Bidang Studi:IPA Lanjutan
5.1.02.03.02.0312;Belanja Pemeliharaan Alat Laboratorium-Alat Peraga Praktik Sekolah-Alat Peraga Praktik Sekolah Bidang Studi:IPA Menengah
5.1.02.03.02.0313;Belanja Pemeliharaan Alat Laboratorium-Alat Peraga Praktik Sekolah-Alat Peraga Praktik Sekolah Bidang Studi:IPA Atas
5.1.02.03.02.0314;Belanja Pemeliharaan Alat Laboratorium-Alat Peraga Praktik Sekolah-Alat Peraga Praktik Sekolah Bidang Studi:IPS
5.1.02.03.02.0315;Belanja Pemeliharaan Alat Laboratorium-Alat Peraga Praktik Sekolah-Alat Peraga Praktik Sekolah Bidang Studi:Agama
5.1.02.03.02.0316;Belanja Pemeliharaan Alat Laboratorium-Alat Peraga Praktik Sekolah-Alat Peraga Praktik Sekolah Bidang Studi:Keterampilan
5.1.02.03.02.0317;Belanja Pemeliharaan Alat Laboratorium-Alat Peraga Praktik Sekolah-Alat Peraga Praktik Sekolah Bidang Studi:Kesenian
5.1.02.03.02.0318;Belanja Pemeliharaan Alat Laboratorium-Alat Peraga Praktik Sekolah-Alat Peraga Praktik Sekolah Bidang Studi:Olahraga
5.1.02.03.02.0319;Belanja Pemeliharaan Alat Laboratorium-Alat Peraga Praktik Sekolah-Alat Peraga Praktik Sekolah Bidang Studi:PKN
5.1.02.03.02.0320;Belanja Pemeliharaan Alat Laboratorium-Alat Peraga Praktik Sekolah-Alat Peraga Luar Biasa (Tuna Netra, Terapi Fisik, Tuna Daksa, dan Tuna Rungu)
5.1.02.03.02.0321;Belanja Pemeliharaan Alat Laboratorium-Alat Peraga Praktik Sekolah-Alat Peraga Kejuruan
5.1.02.03.02.0322;Belanja Pemeliharaan Alat Laboratorium-Alat Peraga Praktik Sekolah-Alat Peraga PAUD/TK
5.1.02.03.02.0323;Belanja Pemeliharaan Alat Laboratorium-Alat Peraga Praktik Sekolah-Alat Peraga Praktik Sekolah Lainnya
5.1.02.03.02.0324;Belanja Pemeliharaan Alat Laboratorium-Alat Laboratorium Fisika Nuklir/Elektronika-Radiation Detector
5.1.02.03.02.0325;Belanja Pemeliharaan Alat Laboratorium-Alat Laboratorium Fisika Nuklir/Elektronika-Modular Counting and Scientific Electronic
5.1.02.03.02.0326;Belanja Pemeliharaan Alat Laboratorium-Alat Laboratorium Fisika Nuklir/Elektronika-Assembly/Counting System
5.1.02.03.02.0327;Belanja Pemeliharaan Alat Laboratorium-Alat Laboratorium Fisika Nuklir/Elektronika-Recorder Display
5.1.02.03.02.0328;Belanja Pemeliharaan Alat Laboratorium-Alat Laboratorium Fisika Nuklir/Elektronika-System/Power Supply
5.1.02.03.02.0329;Belanja Pemeliharaan Alat Laboratorium-Alat Laboratorium Fisika Nuklir/Elektronika-Measuring/Testing Device
5.1.02.03.02.0330;Belanja Pemeliharaan Alat Laboratorium-Alat Laboratorium Fisika Nuklir/Elektronika-Opto Electronics
5.1.02.03.02.0331;Belanja Pemeliharaan Alat Laboratorium-Alat Laboratorium Fisika Nuklir/Elektronika-Accelerator
5.1.02.03.02.0332;Belanja Pemeliharaan Alat Laboratorium-Alat Laboratorium Fisika Nuklir/Elektronika-Reactor Experimental System
5.1.02.03.02.0333;Belanja Pemeliharaan Alat Laboratorium-Alat Laboratorium Fisika Nuklir/Elektronika-Alat Laboratorium Fisika Nuklir/Elektronika Lainnya
5.1.02.03.02.0334;Belanja Pemeliharaan Alat Laboratorium-Alat Proteksi Radiasi/Proteksi Lingkungan-Alat Ukur Fisika Kesehatan
5.1.02.03.02.0335;Belanja Pemeliharaan Alat Laboratorium-Alat Proteksi Radiasi/Proteksi Lingkungan-Alat Kesehatan Kerja
5.1.02.03.02.0336;Belanja Pemeliharaan Alat Laboratorium-Alat Proteksi Radiasi/Proteksi Lingkungan-Proteksi Lingkungan
5.1.02.03.02.0337;Belanja Pemeliharaan Alat Laboratorium-Alat Proteksi Radiasi/Proteksi Lingkungan-Meteorological Equipment
5.1.02.03.02.0338;Belanja Pemeliharaan Alat Laboratorium-Alat Proteksi Radiasi/Proteksi Lingkungan-Sumber Radiasi
5.1.02.03.02.0339;Belanja Pemeliharaan Alat Laboratorium-Alat Proteksi Radiasi/Proteksi Lingkungan-Alat Proteksi Radiasi/Proteksi Lingkungan Lainnya
5.1.02.03.02.0340;Belanja Pemeliharaan Alat Laboratorium-Radiation Application and Non Destructive Testing Laboratory Lainnya-Radiation Application Equipment
5.1.02.03.02.0341;Belanja Pemeliharaan Alat Laboratorium-Radiation Application and Non Destructive Testing Laboratory Lainnya-Non Destructive Test (NDT) Device
5.1.02.03.02.0342;Belanja Pemeliharaan Alat Laboratorium-Radiation Application and Non Destructive Testing Laboratory Lainnya-Peralatan Hidrologi
5.1.02.03.02.0343;Belanja Pemeliharaan Alat Laboratorium-Radiation Application and Non Destructive Testing Laboratory Lainnya-Radiation Application and Non Destructive Testing Laboratory Lainnya
5.1.02.03.02.0344;Belanja Pemeliharaan Alat Laboratorium-Alat Laboratorium Lingkungan Hidup-Alat Laboratorium Kualitas Air dan Tanah
5.1.02.03.02.0345;Belanja Pemeliharaan Alat Laboratorium-Alat Laboratorium Lingkungan Hidup-Alat Laboratorium Kualitas Udara
5.1.02.03.02.0346;Belanja Pemeliharaan Alat Laboratorium-Alat Laboratorium Lingkungan Hidup-Alat Laboratorium Kebisingan dan Getaran
5.1.02.03.02.0347;Belanja Pemeliharaan Alat Laboratorium-Alat Laboratorium Lingkungan Hidup-Laboratorium Lingkungan
5.1.02.03.02.0348;Belanja Pemeliharaan Alat Laboratorium-Alat Laboratorium Lingkungan Hidup-Alat Laboratorium Penunjang
5.1.02.03.02.0349;Belanja Pemeliharaan Alat Laboratorium-Alat Laboratorium Lingkungan Hidup-Alat Laboratorium Lingkungan Hidup Lainnya
5.1.02.03.02.0350;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Towing Carriage
5.1.02.03.02.0351;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Wave Generator and Absorber
5.1.02.03.02.0352;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Data Accquisition and Analyzing System
5.1.02.03.02.0353;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Cavitation Tunnel
5.1.02.03.02.0354;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Overhead Cranes
5.1.02.03.02.0355;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Peralatan Umum
5.1.02.03.02.0356;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Pemesinan:Model Ship Workshop
5.1.02.03.02.0357;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Pemesinan:Propeller Model Workshop
5.1.02.03.02.0358;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Pemesinan:Mechanical Workshop
5.1.02.03.02.0359;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Pemesinan:Precision Mechanical Workshop
5.1.02.03.02.0360;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Pemesinan:Painting Shop
5.1.02.03.02.0361;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Pemesinan:Ship Model Preparation Shop
5.1.02.03.02.0362;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Pemesinan:Electrical Workshop
5.1.02.03.02.0363;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-MOB
5.1.02.03.02.0364;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Photo and Film Equipment
5.1.02.03.02.0365;Belanja Pemeliharaan Alat Laboratorium-Peralatan Laboratorium Hydrodinamica-Peralatan Laboratorium Hydrodinamica Lainnya
5.1.02.03.02.0366;Belanja Pemeliharaan Alat Laboratorium-Alat Laboratorium Standarisasi Kalibrasi dan Instrumentasi-Alat Laboratorium Kalibrasi Elektromedik dan Biomedik
